EAN/UPC,Material,BUn,Category,Key Word,Art Desc,Aisle Number,Side,Aisle Section
84259511573,643560,EA,Health Care,OTC,Cellucor C4 Rp Sprt Arct Snw,26,L,0
85355500641,587500,EA,Grocery Ambient,Snacking,GoMacro Bar Drk Choc Almnd,26,R,0
85355500668,697157,EA,Grocery Ambient,Snacking,GoMacro Bar Cocnut/Almnd Buttr,26,R,0
85916200758,401921,EA,Grocery Ambient,Snacking,RxBar Bar Choc Sea Salt,26,R,0
85916200760,401916,EA,Grocery Ambient,Snacking,RxBar Bar Blueberry,26,R,0
85916200762,401912,EA,Grocery Ambient,Snacking,RxBar Bar Peanut Butter Choc,26,R,0
85916200764,401917,EA,Grocery Ambient,Snacking,RxBar Bar Coconut Chocolate,26,R,0
88330929358,731898,EA,Health Care,OTC,Biosteel Hydrtn Mix Pch Mango,26,L,0
88330932596,584752,EA,Health Care,0,BioSteel RTD Blue Raspberry,26,L,0
88330933411,731895,EA,Health Care,0,BioSteel Hydration Mix MxdBrry,26,L,0
88330943683,731368,EA,Health Care,OTC,BioSteel Hydration Mix Rnbw Tw,26,L,0
88330944741,584753,EA,Health Care,OTC,BioSteel RTD Mixed Berry,26,L,0
88330946572,731369,EA,Health Care,OTC,BioSteel Hydration Mix Pch Mng,26,L,0
88330952117,731371,EA,Health Care,OTC,BioSteel Hydration Mix Wht Frz,26,L,0
88330966344,731896,EA,Health Care,OTC,BioSteel Hydrtn Mix Blu Rspbrr,26,L,0
88884900219,633357,EA,Grocery Ambient,Snacking,Quest Cookie Dough Choc Chip,26,R,0
30521004192,411724,EA,HABA,Personal Hygiene,Vaseline Cream Therapy Eczema,25,L,0
30521004194,411730,EA,HABA,Personal Hygiene,Vaseline Cream Overnight,25,L,0
30521004224,411770,EA,HABA,Personal Hygiene,Vaseline EDS Cream Rescue,25,L,0
32878510019,676068,EA,Health Care,Home Health Care,Vicks Vapopads Refill,25,R,0
32878530019,434781,EA,Health Care,Home Health Care,Vicks Scented Pad,25,R,0
32878550911,427744,EA,Health Care,Home Health Care,Vicks Speed Read Thermometer,25,R,0
3600013333,289677,EA,HABA,Personal Hygiene,Poise Pantiliners Very Light,25,R,0
3600013792,276060,EA,HABA,Personal Hygiene,Depend Guards For Men,25,R,0
3600019202,415600,EA,HABA,Personal Hygiene,Poise Ultra Thin Pads 30s,25,R,0
3600019304,448605,EA,HABA,Personal Hygiene,Poise Pantiliner Extra,25,R,0
3600019575,659050,EA,HABA,Personal Hygiene,Poise Pads Extra Plus,25,R,0
3600019586,657118,EA,HABA,Personal Hygiene,Poise Pads Moderate,25,R,0
3600019906,396652,EA,HABA,Personal Hygiene,Poise Pads Ult Thin Long,25,R,0
3600033558,304408,EA,HABA,Personal Hygiene,Poise Pads Moderate,25,R,0
3600033591,304412,EA,HABA,Personal Hygiene,Poise Pad Max Long,25,R,0
3600033592,304415,EA,HABA,Personal Hygiene,Poise Pad Ultra Coverage,25,R,0
3600033593,304414,EA,HABA,Personal Hygiene,Poise Pad Ultra Long,25,R,0
3600033594,304411,EA,HABA,Personal Hygiene,Poise Pads Max w/Side Shield,25,R,0
3600035641,391838,EA,HABA,Personal Hygiene,Depend Shield for Men,25,R,0
3600038531,635981,EA,HABA,Personal Hygiene,Depend Underwr Max ABS Pch L,25,R,0
3600038532,636159,EA,HABA,Personal Hygiene,Depend Underwr Max ABS XLg Wm,25,R,0
3600044870,689099,EA,HABA,Personal Hygiene,Poise Microliner,25,R,0
3600044871,689097,EA,HABA,Personal Hygiene,Poise Microliner Long,25,R,0
3600045591,664323,EA,HABA,Personal Hygiene,Depend Underwr Ovrngnt Wmn XL,25,R,0
3600045599,664337,EA,HABA,Personal Hygiene,Depend Underwear Ovrnght Wmn L,25,R,0
3600046995,692759,EA,HABA,Personal Hygiene,Poise PadsUltimateExtraCover,25,L,0
3600047915,765473,EA,HABA,Personal Hygiene,Depend Underwear Small,25,R,0
3600047932,765474,EA,HABA,Personal Hygiene,Depend Underwear Med Women,25,R,0
3600051396,571514,EA,HABA,Personal Hygiene,Poise Pads Ultra Thin Mod Abso,25,R,0
3600051397,571636,EA,HABA,Personal Hygiene,Poise Pads Ultra Thin Mod Abso,25,R,0
3600051399,571701,EA,HABA,Personal Hygiene,Poise Pads Ult Thn Lng Max Abs,25,R,0
3600051406,571695,EA,HABA,Personal Hygiene,Poise Pads Ult Thn Lng Max Abs,25,R,0
3.61E+11,553028,EA,HABA,0,CeraVe Lotion Moisturizing,25,L,0
3.61E+11,553130,EA,HABA,Personal Hygiene,Cerave Moisturizing Cream,25,L,0
36519732209,410351,EA,HABA,Personal Hygiene,Glaxal Base Moist Lotion,25,L,0
36519732314,147810,EA,HABA,Personal Hygiene,Glaxal Base Mstrzng Crm,25,L,0
3700088634,463585,EA,HABA,Personal Hygiene,Always Discreet Liner Lgt Lng,25,R,0
3700088658,463586,EA,HABA,Personal Hygiene,Always Discreet Lnr Ult/Lt Reg,25,R,0
3700088707,463591,EA,HABA,Personal Hygiene,Always Discreet Pads Mod Long,25,R,0
3700088730,463600,EA,HABA,Personal Hygiene,Always Discreet Pads Max Long,25,R,0
3700088736,463617,EA,HABA,Personal Hygiene,Always Undrwr Dscrt MxS/M 19Pk,25,R,0
3700088757,463627,EA,HABA,Personal Hygiene,Always Undrwr Dscrt MaxL,25,,0
38137003600,59950,EA,HABA,Personal Hygiene,Aveeno Lotion Daily Moisturizn,25,L,0
38137003601,32343,EA,HABA,Personal Hygiene,Aveeno Daily Moisturing Lotion,25,L,0
38137003657,409252,EA,HABA,Personal Hygiene,Aveeno Cream Hand Intens Relif,25,L,0
5574233979,445761,EA,HABA,Personal Hygiene,Comp Cotton Balls Jumbo 100EA,25,L,0
5574252221,294049,EA,HABA,Personal Hygiene,Comp Sanitizer Hand,25,R,0
5574252431,304787,EA,HABA,Personal Hygiene,Comp Pads Premiere Qual Cttn,25,L,0
5574253078,357723,EA,HABA,Personal Hygiene,Comp Cotton Pads Luxury,25,L,0
5574253087,387913,EA,HABA,Personal Hygiene,Comp Makeup Remover Wipes,25,L,0
5574254416,669092,EA,HABA,Personal Hygiene,Comp Underwear Unisex Lg,25,R,0
5574254417,669075,EA,HABA,Personal Hygiene,Comp Underwear Protectv Unisex,25,R,0
5659400533,358224,EA,HABA,Personal Hygiene,Nivea Body Milk Extra Nourshng,25,L,0
5659400536,358218,EA,HABA,Personal Hygiene,Nivea Body Lotion Smth Replnsh,25,L,0
5659401030,631871,EA,HABA,Personal Hygiene,Nivea Creme,25,L,0
5659401188,790148,EA,HABA,Personal Hygiene,Eucerin Lotion Complete Repair,25,L,0
5659463378,199702,EA,HABA,Personal Hygiene,Eucerin Cream Calming,25,L,0
6024541564,414448,EA,HABA,Personal Hygiene,Lubridrm Advance Moisture,25,L,0
60308456971,481887,EA,HABA,Personal Hygiene,Ombrelle SPF60 Tube,25,L,0
6260006025,410417,EA,HABA,Personal Hygiene,Aveeno Daily Moist Lotion,25,L,0
6260006436,193192,EA,HABA,Personal Hygiene,Aveeno Cream Eczema,25,L,0
6260007919,127561,EA,HABA,Personal Hygiene,Aveeno Pos Rad Daily Mst SPF15,25,L,0
6260010055,412257,EA,HABA,Personal Hygiene,Ntrgna All in One Clean Wipes,25,L,0
6260010094,194035,EA,HABA,Personal Hygiene,Ntrgna Oil Fr Makeup Remover,25,L,0
6260033885,505516,EA,HABA,Personal Hygiene,NtgClean Hydro Boost Cleans Wi,25,R,0
6260091966,660356,EA,HABA,Personal Hygiene,Neutrogn AIO Duo Wipes NAT 50s,25,L,0
6260094508,214862,EA,HABA,Personal Hygiene,Lubridrm Lotion Unsc Moisture,25,L,0
6260094659,250627,EA,HABA,Personal Hygiene,Ntrgna Moisture Oil Fr SPF30,25,L,0
6260096305,481845,EA,HABA,Personal Hygiene,Aveeno Cream Sheer Hydration,25,L,0
6260096320,480073,EA,HABA,Personal Hygiene,Neutrogn Cream Hydrobst Ex Dry,25,L,0
6260096321,480076,EA,HABA,Personal Hygiene,Ntrgna Cream Hydroboost Gel,25,L,0
6533809560,23811,EA,HABA,Personal Hygiene,DermoExp Advcd Revlift Eye,25,L,0
6533821329,81724,EA,HABA,Personal Hygiene,Loreal Age Perfect Nght Dp Crm,25,L,0
6565619045,281859,EA,HABA,Personal Hygiene,Vaseline IC Ltn Mens FastAbsrb,25,L,0
6565691521,447024,EA,HABA,Personal Hygiene,VaseInCar Lotion Dry Skin,25,L,0
6565691522,447022,EA,HABA,Personal Hygiene,VasInCar Lotion ExStr,25,L,0
6565691523,447020,EA,HABA,Personal Hygiene,Vaseline Ltn Unscented ExStr,25,L,0
6565691524,447018,EA,HABA,Personal Hygiene,Vaseline IC Ltn Aloe&Naturals,25,L,0
6565691712,36502,EA,HABA,Personal Hygiene,Vaseline IC Ltn Cocoa Butter,25,L,0
69057720081,143738,EA,HABA,Personal Hygiene,Ombrelle Cream SPF 60,25,L,0
7124937751,946609,EA,HABA,Personal Hygiene,L'Oreal Srum 1.5% Hyalrnc Acid,25,L,0
7214089050,90538,EA,HABA,Personal Hygiene,Nivea Moisturizing Cream Soft,25,L,0
72251012900,578536,EA,HABA,Personal Hygiene,OKeeffes Working Hands,25,L,0
7548608501,235087,EA,HABA,Personal Hygiene,HawTropc Shr Ltn SPF15,25,L,0
7548608502,235086,EA,HABA,Personal Hygiene,HawTropc Shr Ltn SPF30,25,L,0
7560919050,304045,EA,HABA,Personal Hygiene,Olay Cream Rgnrist Micro FrgFr,25,L,0
7560919593,679780,EA,HABA,Personal Hygiene,Olay Regen Crm NightRcvry,25,L,0
77261807200,174381,EA,HABA,Personal Hygiene,Cetaphil Cleanser Oily Skin,25,L,0
77261807400,174383,EA,HABA,Personal Hygiene,Cetaphil Moisturizing Lotio,25,L,0
77261807500,174368,EA,HABA,Personal Hygiene,Cetaphil Cleanser,25,L,0
77261807540,955842,EA,HABA,Personal Hygiene,Cetaphil Foaming Cleanser Gntl,25,L,0
77261808120,174360,EA,HABA,Personal Hygiene,Cetaphil Facial Mstrzr SPF 15,25,L,0
77261808453,178570,EA,HABA,Personal Hygiene,Cetaphil Moisturizing Cream,25,L,0
77831411002,173772,EA,Health Care,Home Health Care,Magic Bag Pad Format,25,R,0
7965603039,514188,EA,HABA,Personal Hygiene,BanaBoat Ultra Sport Spray SPF,25,L,0
81278600001,144800,EA,HABA,Personal Hygiene,Georges Dry Skin Cream,25,L,0
9376460347,641680,EA,Health Care,Home Health Care,LifeSrce BP Monitor UA767FAM,25,R,0
1011900305,662689,EA,Health Care,OTC,Baus&Lmb Soothe Eye Wash,24,R,3
1011900841,651252,EA,Health Care,OTC,B&L Saline Solution Plus,24,L,3
1011901741,430387,EA,Health Care,OTC,Liposic Ophthalmic Liquid Gel,24,L,3
1011902099,991221,EA,Health Care,OTC,B+L Soothe Redness,24,L,3
1011902122,910128,EA,Health Care,OTC,B+L Soothe Dry Eyes,24,L,3
1011902175,529826,EA,Health Care,OTC,B+L Soothe Allergy,24,L,3
1011903546,191813,EA,Health Care,OTC,Baus&Lmb Renu Frsh M/P SolnTwn,24,L,3
1011903548,191806,EA,Health Care,OTC,Baus&Lmb Sensitive Eye,24,L,3
1011903761,657464,EA,Health Care,OTC,Baus&Lmb Renu Fresh W/Hy,24,L,3
1011903770,307093,EA,Health Care,OTC,Biotrue MultiPurpSolution+Case,24,L,3
1011903771,307095,EA,Health Care,OTC,Biotrue MultiPurpSolution+Case,24,L,3
1011905222,657465,EA,Health Care,OTC,Renu Multiplus Lubricating Drp,24,L,3
1011905618,188099,EA,Health Care,OTC,Boston Simplus M/Act,24,L,3
1011909305,580956,EA,Health Care,OTC,Baus&Lmb Renu Frsh W/Hydranate,24,L,3
1150900378,298870,EA,Health Care,OTC,Vagisil Feminine Wsh pH Balncd,24,R,1
1559401007,143195,EA,Health Care,OTC,Astroglid Lubricant,24,R,1
1559401010,143188,EA,Health Care,OTC,Astroglide Lubricant Gel,24,R,1
1559401117,371775,EA,Health Care,OTC,Astroglide Sensitive Skin Gel,24,R,1
2260000118,639125,EA,Health Care,OTC,Replens Gel Vaginal Moist Lub,24,R,1
2260000119,427357,EA,Health Care,OTC,Replens Gel Vaginal Moisturize,24,R,1
2260002024,764432,EA,Health Care,OTC,Replens Gel Moisture Restore,24,R,1
3104665000,343049,EA,Health Care,OTC,Physicians Choice Comfort Ear,24,L,3
32420862587,307284,EA,Health Care,OTC,Presrvsn Omega 3 Formula,24,L,3
32420869762,662286,EA,Health Care,OTC,Presrvsn Areds 2 Formula 120ct,24,L,3
36519734430,229608,EA,HABA,Personal Hygiene,Micatin Cream,24,L,1
3700030837,402100,EA,Health Care,OTC,Metamucil Original,24,L,5
3700030854,967734,EA,Health Care,OTC,Metamucil Smooth Tex Orange,24,L,5
3700030855,19614,EA,Health Care,OTC,Metamucil Unflvr Smooth Txture,24,L,5
3700030856,122982,EA,Health Care,OTC,Metamucl Supp Sf Orange,24,L,5
38137003690,32467,EA,Health Care,OTC,Aveeno Anti-Itch Lotion,24,R,3
38137004408,117420,EA,Health Care,OTC,Band-Aid Tough Strips,24,R,3
38137004421,409570,EA,Health Care,OTC,Band-Aid Tough Strip Finger,24,R,2
38137004424,409569,EA,Health Care,OTC,Band-Aid Tough Strip Ex Lg,24,R,3
38137004446,117417,EA,Health Care,OTC,Band-Aid Waterblock Fingercare,24,R,2
38137004452,83123,EA,Health Care,OTC,Band-Aid Knuckle Fingertip,24,R,2
38137004754,411746,EA,Health Care,OTC,Band-Aid Travel Pk Fabric,24,R,3
38137004871,86921,EA,Health Care,OTC,J&J First Aid Tape Cloth,24,R,3
38137004881,86926,EA,Health Care,OTC,J&J First Aid Paper Tape,24,R,3
38137005616,729142,EA,Health Care,OTC,BandAid Bandages Hello Kitty,24,R,3
38137005659,83131,EA,Health Care,OTC,BandAid Clear Waterblock,24,R,3
38137005685,83113,EA,Health Care,OTC,Band-Aid Extra Large,24,R,2
38137116282,484711,EA,Health Care,OTC,BandAid Marvel Avengers Asst,24,R,3
38137116283,484712,EA,Health Care,OTC,BandAid Marvel Spiderman Asst,24,R,3
38137116286,484702,EA,Health Care,OTC,BandAid Star Wars Assorted,24,R,3
38137116589,669867,EA,Health Care,OTC,BandAid Bndgs PawPatrol Asst,24,R,3
38137117082,763956,EA,Health Care,OTC,BandAid Shimmer Shine Assorted,24,R,3
38137117584,763962,EA,Health Care,OTC,BandAid Bandages Incredibles,24,R,3
38137118086,411363,EA,Health Care,OTC,BandAid Paw Patrol Extra Large,24,R,3
38137119055,552828,EA,Health Care,OTC,BandAid Waterproof Mickey,24,R,3
3847250410,126055,EA,Health Care,OTC,2nd Skin Blister Pads,24,R,3
3847250503,901101,EA,Health Care,OTC,2nd Skin Moist Burn Pads,24,R,3
4.03E+11,957021,EA,Health Care,OTC,Baus&Lmb Biotru PF Dry Eyes,24,L,3
4138800096,147879,EA,HABA,Personal Hygiene,Blistex Glysomed Foot Balm,24,L,1
4138800434,307961,EA,HABA,Personal Hygiene,OdorEaters Foot Powder,24,L,1
4138800747,792204,EA,Health Care,OTC,Tucks Pads Personal Cleansing,24,L,5
4160800006,367572,EA,Health Care,OTC,SumrsEve Deod Spray UltXtrStrn,24,R,1
4160800289,634820,EA,Health Care,OTC,SumrsEve Clnsng Cloth AloeLove,24,R,1
4203710306,348166,EA,Health Care,OTC,Beano Tablets,24,L,5
4203710319,348148,EA,Health Care,OTC,Gaviscon Liquid Fruit,24,L,5
4203710321,350565,EA,Health Care,OTC,Gaviscon Liquid Icy Mint,24,L,5
4203710328,348155,EA,Health Care,OTC,Gaviscon Tabs ExStrength Fruit,24,L,5
4203710331,348158,EA,Health Care,OTC,Gaviscon ExStrength A/F P/Mint,24,L,5
4203710988,652936,EA,Health Care,OTC,Gaviscon Tablet Max Berry,24,L,5
4203711083,956535,EA,Health Care,OTC,Gaviscon Antacid XS Sth IcyMnt,24,L,5
4203711084,956525,EA,Health Care,OTC,Gaviscon Antacid ExStr Frt Bln,24,L,5
4422401570,232533,EA,Health Care,OTC,After Bite Outdoor,24,R,3
4422401704,269201,EA,Health Care,OTC,After Bite Gel,24,R,3
4422461080,728405,EA,Health Care,OTC,AfterBite Kids Cream,24,R,3
4422470996,391068,EA,Health Care,OTC,EasyCare First Aid Kit Hm+Trvl,24,R,3
4910040040,640637,EA,Health Care,OTC,Culturelle Digestive,24,L,5
5111954474,208516,EA,Health Care,Home Health Care,Nexcare Tgadrm Trans Drss 6EA,24,R,3
5111954485,399675,EA,Health Care,OTC,NexCare Comf Str Asst Bandaids,24,R,3
5111955052,430298,EA,Health Care,OTC,NexCare Steri Strips Skin Clos,24,R,3
5111955069,715040,EA,Health Care,OTC,Nexcare Bandages Comfort CS102,24,R,3
5111955117,624211,EA,Health Care,OTC,NexCare Waterproof Bandages,24,R,3
5111955189,208121,EA,Health Care,OTC,Nexcare Comfort Strips 80s,24,R,3
5112505701,292628,EA,Health Care,Home Health Care,Tensor 487022 Sport Underwrap,24,R,7
5112505710,292638,EA,Health Care,Home Health Care,Tensor Elbw Sup ElstoPrn LG/XL,24,R,7
5112505717,292658,EA,Health Care,Home Health Care,Tensor Knee Brc w/Sid Stblz LG,24,R,7
5112505728,292677,EA,Health Care,Home Health Care,Tensor 207868Adh Elast Bdag3in,24,R,7
5112505731,292674,EA,Health Care,Home Health Care,Tensor 207871 Elastic Bdage3in,24,R,7
5112505732,292675,EA,Health Care,Home Health Care,Tensor 207872 Elastic Bdage4in,24,R,7
5112506417,372272,EA,Health Care,Home Health Care,Tensor Ankle Stabilzer,24,R,7
5112506420,372277,EA,Health Care,Home Health Care,Tensor Knee Support,24,R,7
5112506421,373722,EA,Health Care,OTC,3M Tensor Splint Wrist Brace,24,R,7
5112506422,373724,EA,Health Care,OTC,3M Tensor Wrist Support Adj,24,R,7
5113119959,341092,EA,Health Care,OTC,Nexcare Bandages Blist Wtrprf,24,R,3
5113119962,341094,EA,Health Care,OTC,Nexcare Bandag Absolut Wtrprf,24,R,3
5113120551,758485,EA,Health Care,Home Health Care,Tensor Bandage Black Adhering,24,R,7
5113121701,427643,EA,Health Care,Home Health Care,Tensor Knee Device Kine Suppor,24,R,7
5113121794,427632,EA,Health Care,OTC,Nexcare 3M Bndges MaxHold Wter,24,R,3
5113144693,297271,EA,Health Care,Home Health Care,Tensor Nt Cmfrt Wrst Spprt,24,R,7
5113144696,297269,EA,Health Care,Home Health Care,Tensor Plat Ankle Spprt,24,R,7
5113144704,297261,EA,Health Care,Home Health Care,Tensor BraceWrist 144704 L/XL,24,R,7
5113165301,208125,EA,Health Care,OTC,Nexcare Durapore Cloth Tape,24,R,2
5113183558,491317,EA,Health Care,OTC,Nexcare NonStick Pad & Adhsv,24,R,3
5113186293,423770,EA,Health Care,OTC,NexCare No Sting Liq Bandage,24,R,0
5113192262,439804,EA,Health Care,OTC,NexCare H/Duty Fabric Asst,24,R,3
5140093197,490365,EA,HABA,Personal Hygiene,Amope Electric Foot File,24,L,1
5140094926,618799,EA,HABA,Personal Hygiene,Amope Pedi Vsrrsc,24,L,1
5140095140,650009,EA,HABA,Personal Hygiene,Amope File PediPerf UtlCrseW/D,24,L,1
5574235999,445674,EA,Health Care,OTC,Comp Fabric Bandages,24,R,3
5574236000,445671,EA,Health Care,OTC,Comp Bandages Plastic Assrtd,24,R,3
5574236081,449361,EA,Health Care,OTC,Comp Antibiotic Ointment,24,R,2
5574236149,449017,EA,Health Care,OTC,Comp Calamine Lotion,24,R,3
5574236151,449018,EA,Health Care,OTC,Comp Castor Oil,24,L,5
5574236153,449024,EA,Health Care,OTC,Comp Epsom Salts,24,R,3
5574236161,449043,EA,Health Care,OTC,Comp Mineral Oil Heavy,24,L,5
5574236217,446634,EA,Health Care,OTC,Comp Heartburn Rlf Fruit Flav,24,L,5
5574236393,446578,EA,Health Care,OTC,Comp Dairy Digestive ExStr,24,L,5
5574236394,446576,EA,Health Care,OTC,Comp Senna /Docusate Sodium,24,L,5
5574250490,226029,EA,Health Care,OTC,Comp Senna Laxative,24,L,5
5574250491,239681,EA,Health Care,OTC,Comp Senna Laxative,24,L,5
5574251827,277419,EA,Health Care,OTC,Comp Bandages Clear,24,R,3
5574251828,277427,EA,Health Care,OTC,Comp Dressing Strips 0.90M,24,R,3
5574251829,277428,EA,Health Care,OTC,Comp Bndg Elastic 2inX4.5yds,24,R,3
5574251830,277429,EA,Health Care,OTC,Comp Bndg Elastic 4inX4.5yds,24,R,3
5574251831,279787,EA,Health Care,OTC,Comp Bandages Assorted Fabric,24,R,3
5574251832,277409,EA,Health Care,OTC,Comp Bandages Assorted Plastic,24,R,3
5574251833,277431,EA,Health Care,OTC,Comp Gauze Sterile Pad 5cmX5cm,24,R,3
5574251834,277414,EA,Health Care,OTC,Comp Bndg Tgh Fabric Lrg Ptch,24,R,3
5574251835,277417,EA,Health Care,OTC,Comp Bndg Tgh Lrg Ptch Wtrprf,24,R,3
5574251871,277421,EA,Health Care,OTC,Comp Bandages Cling 2inX4.5yds,24,R,3
5574251872,277424,EA,Health Care,OTC,Comp Bandages Cling 4inX4.5yds,24,R,3
5574251947,274149,EA,Health Care,OTC,Comp Gas Relief Xst Gel Bliss,24,L,5
5574251963,275799,EA,Health Care,OTC,Comp Bisacodylit,24,L,5
5574252092,285759,EA,Health Care,OTC,Comp Stool Softener 100Tab,24,L,5
5574252321,320567,EA,Health Care,OTC,Comp Allergy Eye Drops,24,L,3
5574252322,338197,EA,Health Care,OTC,Comp Eye Drops Original,24,L,3
5574252466,321912,EA,HABA,Personal Hygiene,Comp Callus Remover,24,L,1
5574252468,340354,EA,HABA,Personal Hygiene,Comp Dlx Toenail Clipr w/File,24,L,1
5574252469,321903,EA,HABA,Personal Hygiene,Comp Foot Smoother DualSurface,24,L,1
5574252470,321906,EA,HABA,Personal Hygiene,Comp Toenail Clipper Easy Grip,24,L,1
5574252471,321908,EA,HABA,Personal Hygiene,Comp Pumice Sponge,24,L,1
5574252484,322933,EA,Health Care,OTC,Comp Original Antibiotic Cream,24,R,2
5574252894,351251,EA,Health Care,OTC,Comp Plastic Bandages,24,R,3
5574253003,356812,EA,Health Care,OTC,Comp Sterile Saline Wound Wash,24,R,3
5574253366,477400,EA,Health Care,OTC,Comp Epsom Salt Eucalyptus,24,R,3
5574253367,477397,EA,Health Care,OTC,Comp Epsom Salt Lavender,24,R,3
5574253368,481285,EA,Health Care,OTC,Comp Waterproof Blister,24,R,3
5574253369,481289,EA,Health Care,OTC,Comp Clear Spot Bandages,24,R,3
5574253370,481292,EA,Health Care,OTC,Comp Sterile Pads 3X3cm,24,R,3
5574253371,481283,EA,Health Care,OTC,Comp Sterile pads 10X10cm,24,R,3
5574253457,481293,EA,Health Care,OTC,Comp Waterproof First Aid Tape,24,R,3
5574254181,633472,EA,Health Care,OTC,Comp Advanced Relief Eye Drop,24,L,3
5574254201,640052,EA,Health Care,OTC,Comp Peroxide Hydrogen,24,R,3
5574254202,638548,EA,Health Care,OTC,Comp Hydrogen Peroxide,24,R,3
5574254510,683170,EA,Health Care,OTC,Comp Hydrogen Peroxide 3% Top,24,R,3
5574254527,688166,EA,Health Care,OTC,Comp Clotrimazole 1% Tpcl Crm,24,L,1
5574254748,758688,EA,Health Care,OTC,Comp Diarrhea Relief 12 Cap,24,L,5
5574254749,758693,EA,Health Care,OTC,Comp Diarrhea Relief 24 Cap,24,L,5
5574254750,758703,EA,Health Care,OTC,Comp Diarrhea Relief 42 Cap,24,L,5
5574254855,789982,EA,Health Care,OTC,Comp Fiber Lax Unflavoured,24,L,5
5574254861,789987,EA,Health Care,OTC,Comp Fiber Lax Orange SF 72s,24,L,5
5574254868,790015,EA,Health Care,OTC,Comp Antacid ES Asst Berries,24,L,5
5574254869,793272,EA,Health Care,OTC,Comp Antacid ExtraStrngth Frut,24,L,5
5574254871,790013,EA,Health Care,OTC,Comp Antacid RS Asst Fruit,24,L,5
5574254872,790014,EA,Health Care,OTC,Comp Antacid RS Peppermint,24,L,5
5574254880,790032,EA,Health Care,OTC,Comp Bismuth Caplets,24,L,5
5574255991,589024,EA,Health Care,OTC,Comp 6 Day Early PregnancyTest,24,R,1
5574255992,589049,EA,Health Care,OTC,Comp 6 DayEarly Prgncy 2 Tests,24,R,1
5610000046,148925,EA,Health Care,OTC,Pepto Bismol Tabs,24,L,5
5610000348,221631,EA,Health Care,OTC,PeptoBis Liquid Ext/Str,24,L,5
5610000357,649395,EA,Health Care,OTC,Pepto Bismol Liquid,24,L,5
5610000504,431957,EA,Health Care,OTC,Pepto Bismol Liquid Cherry,24,L,5
5610000510,154097,EA,Health Care,OTC,PeptoBis Cherry,24,L,5
5610000542,423442,EA,Health Care,OTC,Metamucil Capsules,24,L,5
5610000543,423439,EA,Health Care,OTC,Metamucil Capsules,24,L,5
5610000577,30094,EA,Health Care,OTC,Metamucl Caps/Calcuim,24,L,5
5610000872,649399,EA,Health Care,OTC,Pepto Bismol Liquid,24,L,5
5610004449,219589,EA,Health Care,OTC,Pepto Liq Chry Extr Stir,24,L,5
5610004655,250479,EA,Health Care,OTC,Metamucl SmTx SFr Org 44EA,24,L,5
5610007400,349482,EA,Health Care,OTC,PeptoToG Chew Tab Chry Twin,24,L,5
